"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","SEXLEVEL","SEX","DIS","CDF","Range0","Range1"
"681",140,24,5,"411306",505,227,24005411306,"1400000US24005411306",2,"Female",2944,0.539688359303391,1,0.460312180384968,1
"682",140,24,5,"411307",505,228,24005411307,"1400000US24005411307",0,"Total",3600,0,0,0,0
"683",140,24,5,"411307",505,228,24005411307,"1400000US24005411307",1,"Male",1675,0.465277777777778,0.465277777777778,0,0.4652783125
"684",140,24,5,"411307",505,228,24005411307,"1400000US24005411307",2,"Female",1925,0.534722222222222,1,0.4652783125,1
"685",140,24,5,"411308",505,229,24005411308,"1400000US24005411308",0,"Total",3546,0,0,0,0
"686",140,24,5,"411308",505,229,24005411308,"1400000US24005411308",1,"Male",1694,0.477721376198534,0.477721376198533,0,0.477721898477157
"687",140,24,5,"411308",505,229,24005411308,"1400000US24005411308",2,"Female",1852,0.522278623801466,1,0.477721898477157,1
"688",140,24,5,"411309",505,230,24005411309,"1400000US24005411309",0,"Total",7950,0,0,0,0
"689",140,24,5,"411309",505,230,24005411309,"1400000US24005411309",1,"Male",3783,0.475849056603774,0.475849056603774,0,0.475849580754717
"690",140,24,5,"411309",505,230,24005411309,"1400000US24005411309",2,"Female",4167,0.524150943396226,1,0.475849580754717,1
"691",140,24,5,"411404",504,231,24005411404,"1400000US24005411404",0,"Total",3784,0,0,0,0
"692",140,24,5,"411404",504,231,24005411404,"1400000US24005411404",1,"Male",1838,0.485729386892178,0.485729386892177,0,0.485729901162791
"693",140,24,5,"411404",504,231,24005411404,"1400000US24005411404",2,"Female",1946,0.514270613107822,1,0.485729901162791,1
"694",140,24,5,"411406",505,232,24005411406,"1400000US24005411406",0,"Total",4393,0,0,0,0
"695",140,24,5,"411406",505,232,24005411406,"1400000US24005411406",1,"Male",2092,0.476212155702254,0.476212155702254,0,0.476212679490098
"696",140,24,5,"411406",505,232,24005411406,"1400000US24005411406",2,"Female",2301,0.523787844297746,1,0.476212679490098,1
"697",140,24,5,"411407",504,233,24005411407,"1400000US24005411407",0,"Total",11137,0,0,0,0
"698",140,24,5,"411407",504,233,24005411407,"1400000US24005411407",1,"Male",4782,0.429379545658615,0.429379545658615,0,0.42938011627907
"699",140,24,5,"411407",504,233,24005411407,"1400000US24005411407",2,"Female",6355,0.570620454341385,1,0.42938011627907,1
"700",140,24,5,"411408",505,234,24005411408,"1400000US24005411408",0,"Total",3450,0,0,0,0
"701",140,24,5,"411408",505,234,24005411408,"1400000US24005411408",1,"Male",1651,0.478550724637681,0.478550724637681,0,0.478551246086957
"702",140,24,5,"411408",505,234,24005411408,"1400000US24005411408",2,"Female",1799,0.521449275362319,1,0.478551246086957,1
"703",140,24,5,"411409",505,235,24005411409,"1400000US24005411409",0,"Total",5282,0,0,0,0
"704",140,24,5,"411409",505,235,24005411409,"1400000US24005411409",1,"Male",2504,0.474062854979175,0.474062854979175,0,0.47406338091632
"705",140,24,5,"411409",505,235,24005411409,"1400000US24005411409",2,"Female",2778,0.525937145020825,1,0.47406338091632,1
"706",140,24,5,"411410",505,236,24005411410,"1400000US24005411410",0,"Total",4554,0,0,0,0
"707",140,24,5,"411410",505,236,24005411410,"1400000US24005411410",1,"Male",2214,0.486166007905138,0.486166007905138,0,0.48616652173913
"708",140,24,5,"411410",505,236,24005411410,"1400000US24005411410",2,"Female",2340,0.513833992094862,1,0.48616652173913,1
"709",140,24,5,"420100",506,237,24005420100,"1400000US24005420100",0,"Total",3623,0,0,0,0
"710",140,24,5,"420100",506,237,24005420100,"1400000US24005420100",1,"Male",1709,0.4717085288435,0.4717085288435,0,0.471709057134971
"711",140,24,5,"420100",506,237,24005420100,"1400000US24005420100",2,"Female",1914,0.5282914711565,1,0.471709057134971,1
"712",140,24,5,"420200",506,238,24005420200,"1400000US24005420200",0,"Total",2444,0,0,0,0
"713",140,24,5,"420200",506,238,24005420200,"1400000US24005420200",1,"Male",1149,0.47013093289689,0.47013093289689,0,0.470131462765957
"714",140,24,5,"420200",506,238,24005420200,"1400000US24005420200",2,"Female",1295,0.52986906710311,1,0.470131462765957,1
"715",140,24,5,"420301",506,239,24005420301,"1400000US24005420301",0,"Total",2355,0,0,0,0
"716",140,24,5,"420301",506,239,24005420301,"1400000US24005420301",1,"Male",1189,0.504883227176221,0.504883227176221,0,0.504883722292994
"717",140,24,5,"420301",506,239,24005420301,"1400000US24005420301",2,"Female",1166,0.495116772823779,1,0.504883722292994,1
"718",140,24,5,"420302",506,240,24005420302,"1400000US24005420302",0,"Total",2705,0,0,0,0
"719",140,24,5,"420302",506,240,24005420302,"1400000US24005420302",1,"Male",1286,0.475415896487985,0.475415896487985,0,0.475416421072089
"720",140,24,5,"420302",506,240,24005420302,"1400000US24005420302",2,"Female",1419,0.524584103512015,1,0.475416421072089,1
"721",140,24,5,"420303",506,241,24005420303,"1400000US24005420303",0,"Total",1333,0,0,0,0
"722",140,24,5,"420303",506,241,24005420303,"1400000US24005420303",1,"Male",649,0.486871717929482,0.486871717929482,0,0.486872231057764
"723",140,24,5,"420303",506,241,24005420303,"1400000US24005420303",2,"Female",684,0.513128282070518,1,0.486872231057764,1
"724",140,24,5,"420401",506,242,24005420401,"1400000US24005420401",0,"Total",6414,0,0,0,0
"725",140,24,5,"420401",506,242,24005420401,"1400000US24005420401",1,"Male",3157,0.492204552541316,0.492204552541316,0,0.492205060336763
"726",140,24,5,"420401",506,242,24005420401,"1400000US24005420401",2,"Female",3257,0.507795447458684,1,0.492205060336763,1
"727",140,24,5,"420402",506,243,24005420402,"1400000US24005420402",0,"Total",2115,0,0,0,0
"728",140,24,5,"420402",506,243,24005420402,"1400000US24005420402",1,"Male",1054,0.498345153664303,0.498345153664303,0,0.498345655319149
"729",140,24,5,"420402",506,243,24005420402,"1400000US24005420402",2,"Female",1061,0.501654846335697,1,0.498345655319149,1
"730",140,24,5,"420500",506,244,24005420500,"1400000US24005420500",0,"Total",3575,0,0,0,0
"731",140,24,5,"420500",506,244,24005420500,"1400000US24005420500",1,"Male",1751,0.48979020979021,0.48979020979021,0,0.48979072
"732",140,24,5,"420500",506,244,24005420500,"1400000US24005420500",2,"Female",1824,0.51020979020979,1,0.48979072,1
"733",140,24,5,"420600",506,245,24005420600,"1400000US24005420600",0,"Total",4289,0,0,0,0
"734",140,24,5,"420600",506,245,24005420600,"1400000US24005420600",1,"Male",2021,0.471205409186291,0.471205409186291,0,0.471205937980881
"735",140,24,5,"420600",506,245,24005420600,"1400000US24005420600",2,"Female",2268,0.528794590813709,1,0.471205937980881,1
"736",140,24,5,"420701",506,246,24005420701,"1400000US24005420701",0,"Total",2973,0,0,0,0
"737",140,24,5,"420701",506,246,24005420701,"1400000US24005420701",1,"Male",1471,0.494786411032627,0.494786411032627,0,0.494786916246216
"738",140,24,5,"420701",506,246,24005420701,"1400000US24005420701",2,"Female",1502,0.505213588967373,1,0.494786916246216,1
"739",140,24,5,"420702",506,247,24005420702,"1400000US24005420702",0,"Total",2071,0,0,0,0
"740",140,24,5,"420702",506,247,24005420702,"1400000US24005420702",1,"Male",983,0.474649927571222,0.474649927571222,0,0.474650452921294
"741",140,24,5,"420702",506,247,24005420702,"1400000US24005420702",2,"Female",1088,0.525350072428778,1,0.474650452921294,1
"742",140,24,5,"420800",506,248,24005420800,"1400000US24005420800",0,"Total",3513,0,0,0,0
"743",140,24,5,"420800",506,248,24005420800,"1400000US24005420800",1,"Male",1707,0.485909479077711,0.485909479077711,0,0.485909993168232
"744",140,24,5,"420800",506,248,24005420800,"1400000US24005420800",2,"Female",1806,0.514090520922289,1,0.485909993168232,1
"745",140,24,5,"420900",506,249,24005420900,"1400000US24005420900",0,"Total",3505,0,0,0,0
"746",140,24,5,"420900",506,249,24005420900,"1400000US24005420900",1,"Male",1693,0.4830242510699,0.4830242510699,0,0.483024768045649
"747",140,24,5,"420900",506,249,24005420900,"1400000US24005420900",2,"Female",1812,0.5169757489301,1,0.483024768045649,1
"748",140,24,5,"421000",506,250,24005421000,"1400000US24005421000",0,"Total",1851,0,0,0,0
"749",140,24,5,"421000",506,250,24005421000,"1400000US24005421000",1,"Male",852,0.460291734197731,0.460291734197731,0,0.460292273905997
"750",140,24,5,"421000",506,250,24005421000,"1400000US24005421000",2,"Female",999,0.539708265802269,1,0.460292273905997,1
"751",140,24,5,"421101",506,251,24005421101,"1400000US24005421101",0,"Total",3185,0,0,0,0
"752",140,24,5,"421101",506,251,24005421101,"1400000US24005421101",1,"Male",1518,0.476609105180534,0.476609105180534,0,0.476609628571429
"753",140,24,5,"421101",506,251,24005421101,"1400000US24005421101",2,"Female",1667,0.523390894819466,1,0.476609628571429,1
"754",140,24,5,"421102",506,252,24005421102,"1400000US24005421102",0,"Total",2347,0,0,0,0
"755",140,24,5,"421102",506,252,24005421102,"1400000US24005421102",1,"Male",1096,0.466979122283767,0.466979122283766,0,0.466979655304644
"756",140,24,5,"421102",506,252,24005421102,"1400000US24005421102",2,"Female",1251,0.533020877716234,1,0.466979655304644,1
"757",140,24,5,"421200",506,253,24005421200,"1400000US24005421200",0,"Total",1839,0,0,0,0
"758",140,24,5,"421200",506,253,24005421200,"1400000US24005421200",1,"Male",881,0.479064709081022,0.479064709081022,0,0.479065230016313
"759",140,24,5,"421200",506,253,24005421200,"1400000US24005421200",2,"Female",958,0.520935290918978,1,0.479065230016313,1
"760",140,24,5,"421300",506,254,24005421300,"1400000US24005421300",0,"Total",3289,0,0,0,0
"761",140,24,5,"421300",506,254,24005421300,"1400000US24005421300",1,"Male",1539,0.467923380966859,0.467923380966859,0,0.467923913043478
"762",140,24,5,"421300",506,254,24005421300,"1400000US24005421300",2,"Female",1750,0.532076619033141,1,0.467923913043478,1
"763",140,24,5,"430101",507,255,24005430101,"1400000US24005430101",0,"Total",4221,0,0,0,0
"764",140,24,5,"430101",507,255,24005430101,"1400000US24005430101",1,"Male",2050,0.485666903577351,0.485666903577351,0,0.485667417910448
"765",140,24,5,"430101",507,255,24005430101,"1400000US24005430101",2,"Female",2171,0.514333096422649,1,0.485667417910448,1
"766",140,24,5,"430104",507,256,24005430104,"1400000US24005430104",0,"Total",2798,0,0,0,0
"767",140,24,5,"430104",507,256,24005430104,"1400000US24005430104",1,"Male",1390,0.496783416726233,0.496783416726233,0,0.496783919942816
"768",140,24,5,"430104",507,256,24005430104,"1400000US24005430104",2,"Female",1408,0.503216583273767,1,0.496783919942816,1
"769",140,24,5,"430200",507,257,24005430200,"1400000US24005430200",0,"Total",2852,0,0,0,0
"770",140,24,5,"430200",507,257,24005430200,"1400000US24005430200",1,"Male",1293,0.453366058906031,0.453366058906031,0,0.453366605539972
"771",140,24,5,"430200",507,257,24005430200,"1400000US24005430200",2,"Female",1559,0.546633941093969,1,0.453366605539972,1
"772",140,24,5,"430300",507,258,24005430300,"1400000US24005430300",0,"Total",5557,0,0,0,0
"773",140,24,5,"430300",507,258,24005430300,"1400000US24005430300",1,"Male",2626,0.472557135144862,0.472557135144862,0,0.472557662587727
"774",140,24,5,"430300",507,258,24005430300,"1400000US24005430300",2,"Female",2931,0.527442864855138,1,0.472557662587727,1
"775",140,24,5,"430400",507,259,24005430400,"1400000US24005430400",0,"Total",4407,0,0,0,0
"776",140,24,5,"430400",507,259,24005430400,"1400000US24005430400",1,"Male",2156,0.489221692761516,0.489221692761516,0,0.489222203539823
"777",140,24,5,"430400",507,259,24005430400,"1400000US24005430400",2,"Female",2251,0.510778307238484,1,0.489222203539823,1
"778",140,24,5,"430600",507,260,24005430600,"1400000US24005430600",0,"Total",2463,0,0,0,0
"779",140,24,5,"430600",507,260,24005430600,"1400000US24005430600",1,"Male",1176,0.477466504263094,0.477466504263094,0,0.477467026796589
"780",140,24,5,"430600",507,260,24005430600,"1400000US24005430600",2,"Female",1287,0.522533495736906,1,0.477467026796589,1
"781",140,24,5,"430700",507,261,24005430700,"1400000US24005430700",0,"Total",5009,0,0,0,0
"782",140,24,5,"430700",507,261,24005430700,"1400000US24005430700",1,"Male",2407,0.48053503693352,0.48053503693352,0,0.480535556398483
"783",140,24,5,"430700",507,261,24005430700,"1400000US24005430700",2,"Female",2602,0.51946496306648,1,0.480535556398483,1
"784",140,24,5,"430800",507,262,24005430800,"1400000US24005430800",0,"Total",3530,0,0,0,0
"785",140,24,5,"430800",507,262,24005430800,"1400000US24005430800",1,"Male",1783,0.505099150141643,0.505099150141643,0,0.505099645042493
"786",140,24,5,"430800",507,262,24005430800,"1400000US24005430800",2,"Female",1747,0.494900849858357,1,0.505099645042493,1
"787",140,24,5,"430900",507,263,24005430900,"1400000US24005430900",0,"Total",5074,0,0,0,0
"788",140,24,5,"430900",507,263,24005430900,"1400000US24005430900",1,"Male",2624,0.51714623571147,0.51714623571147,0,0.517146718565235
"789",140,24,5,"430900",507,263,24005430900,"1400000US24005430900",2,"Female",2450,0.48285376428853,1,0.517146718565235,1
"790",140,24,5,"440100",504,264,24005440100,"1400000US24005440100",0,"Total",4451,0,0,0,0
"791",140,24,5,"440100",504,264,24005440100,"1400000US24005440100",1,"Male",2166,0.486632217479218,0.486632217479218,0,0.486632730847001
"792",140,24,5,"440100",504,264,24005440100,"1400000US24005440100",2,"Female",2285,0.513367782520782,1,0.486632730847001,1
"793",140,24,5,"440200",504,265,24005440200,"1400000US24005440200",0,"Total",2486,0,0,0,0
"794",140,24,5,"440200",504,265,24005440200,"1400000US24005440200",1,"Male",1176,0.473049074818986,0.473049074818986,0,0.473049601769912
"795",140,24,5,"440200",504,265,24005440200,"1400000US24005440200",2,"Female",1310,0.526950925181014,1,0.473049601769912,1
"796",140,24,5,"440300",504,266,24005440300,"1400000US24005440300",0,"Total",2214,0,0,0,0
"797",140,24,5,"440300",504,266,24005440300,"1400000US24005440300",1,"Male",1080,0.48780487804878,0.48780487804878,0,0.487805390243902
"798",140,24,5,"440300",504,266,24005440300,"1400000US24005440300",2,"Female",1134,0.51219512195122,1,0.487805390243902,1
"799",140,24,5,"440400",505,267,24005440400,"1400000US24005440400",0,"Total",5486,0,0,0,0
"800",140,24,5,"440400",505,267,24005440400,"1400000US24005440400",1,"Male",2717,0.495260663507109,0.495260663507109,0,0.495261168246446
"801",140,24,5,"440400",505,267,24005440400,"1400000US24005440400",2,"Female",2769,0.504739336492891,1,0.495261168246446,1
"802",140,24,5,"440500",505,268,24005440500,"1400000US24005440500",0,"Total",3164,0,0,0,0
"803",140,24,5,"440500",505,268,24005440500,"1400000US24005440500",1,"Male",1493,0.471871049304678,0.471871049304678,0,0.471871577433628
"804",140,24,5,"440500",505,268,24005440500,"1400000US24005440500",2,"Female",1671,0.528128950695322,1,0.471871577433628,1
"805",140,24,5,"440600",505,269,24005440600,"1400000US24005440600",0,"Total",2273,0,0,0,0
"806",140,24,5,"440600",505,269,24005440600,"1400000US24005440600",1,"Male",1111,0.488781346238451,0.488781346238451,0,0.488781857457105
"807",140,24,5,"440600",505,269,24005440600,"1400000US24005440600",2,"Female",1162,0.511218653761549,1,0.488781857457105,1
"808",140,24,5,"440701",505,270,24005440701,"1400000US24005440701",0,"Total",6696,0,0,0,0
"809",140,24,5,"440701",505,270,24005440701,"1400000US24005440701",1,"Male",3247,0.484916367980884,0.484916367980884,0,0.484916883064516
"810",140,24,5,"440701",505,270,24005440701,"1400000US24005440701",2,"Female",3449,0.515083632019116,1,0.484916883064516,1
"811",140,24,5,"440702",505,271,24005440702,"1400000US24005440702",0,"Total",5178,0,0,0,0
"812",140,24,5,"440702",505,271,24005440702,"1400000US24005440702",1,"Male",2349,0.453650057937428,0.453650057937428,0,0.45365060428737
"813",140,24,5,"440702",505,271,24005440702,"1400000US24005440702",2,"Female",2829,0.546349942062572,1,0.45365060428737,1
"814",140,24,5,"440800",505,272,24005440800,"1400000US24005440800",0,"Total",2837,0,0,0,0
"815",140,24,5,"440800",505,272,24005440800,"1400000US24005440800",1,"Male",1389,0.489601691928093,0.489601691928093,0,0.489602202326401
"816",140,24,5,"440800",505,272,24005440800,"1400000US24005440800",2,"Female",1448,0.510398308071907,1,0.489602202326401,1
"817",140,24,5,"440900",505,273,24005440900,"1400000US24005440900",0,"Total",3435,0,0,0,0
"818",140,24,5,"440900",505,273,24005440900,"1400000US24005440900",1,"Male",1649,0.480058224163028,0.480058224163028,0,0.480058744104804
"819",140,24,5,"440900",505,273,24005440900,"1400000US24005440900",2,"Female",1786,0.519941775836972,1,0.480058744104804,1
"820",140,24,5,"441000",505,274,24005441000,"1400000US24005441000",0,"Total",3721,0,0,0,0
"821",140,24,5,"441000",505,274,24005441000,"1400000US24005441000",1,"Male",1741,0.467884977156678,0.467884977156678,0,0.467885509271701
"822",140,24,5,"441000",505,274,24005441000,"1400000US24005441000",2,"Female",1980,0.532115022843322,1,0.467885509271701,1
"823",140,24,5,"441101",505,275,24005441101,"1400000US24005441101",0,"Total",2162,0,0,0,0
"824",140,24,5,"441101",505,275,24005441101,"1400000US24005441101",1,"Male",1005,0.464847363552266,0.464847363552266,0,0.464847898704903
"825",140,24,5,"441101",505,275,24005441101,"1400000US24005441101",2,"Female",1157,0.535152636447734,1,0.464847898704903,1
"826",140,24,5,"441102",505,276,24005441102,"1400000US24005441102",0,"Total",4859,0,0,0,0
"827",140,24,5,"441102",505,276,24005441102,"1400000US24005441102",1,"Male",2276,0.468409137682651,0.468409137682651,0,0.468409669273513
"828",140,24,5,"441102",505,276,24005441102,"1400000US24005441102",2,"Female",2583,0.531590862317349,1,0.468409669273513,1
