"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HUPACLEVEL","HUPAC","DIS","CDF","Range0","Range1"
"904",140,24,5,403702,502,181,"24005403702","1400000US24005403702",3,"Und6and6to17",103,0.0492587278813965,0.228120516499283,0.178861837876614,0.228121288378766
"905",140,24,5,403702,502,181,"24005403702","1400000US24005403702",4,"NoChild",1614,0.771879483500717,1,0.228121288378766,1
"906",140,24,5,403801,501,182,"24005403801","1400000US24005403801",0,"Total",626,0,0,0,0
"907",140,24,5,403801,501,182,"24005403801","1400000US24005403801",1,"Under6",24,0.0383386581469649,0.0383386581469649,0,0.0383388929712461
"908",140,24,5,403801,501,182,"24005403801","1400000US24005403801",2,"X6to17",147,0.23482428115016,0.273162939297125,0.0383388929712461,0.273162993610224
"909",140,24,5,403801,501,182,"24005403801","1400000US24005403801",3,"Und6and6to17",34,0.0543130990415335,0.327476038338658,0.273162993610224,0.32747671086262
"910",140,24,5,403801,501,182,"24005403801","1400000US24005403801",4,"NoChild",421,0.672523961661342,1,0.32747671086262,1
"911",140,24,5,403802,501,183,"24005403802","1400000US24005403802",0,"Total",1111,0,0,0,0
"912",140,24,5,403802,501,183,"24005403802","1400000US24005403802",1,"Under6",50,0.045004500450045,0.045004500450045,0,0.045004703870387
"913",140,24,5,403802,501,183,"24005403802","1400000US24005403802",2,"X6to17",226,0.203420342034203,0.248424842484248,0.045004703870387,0.248424891989199
"914",140,24,5,403802,501,183,"24005403802","1400000US24005403802",3,"Und6and6to17",55,0.0495049504950495,0.297929792979298,0.248424891989199,0.297930495049505
"915",140,24,5,403802,501,183,"24005403802","1400000US24005403802",4,"NoChild",780,0.702070207020702,1,0.297930495049505,1
"916",140,24,5,403803,503,184,"24005403803","1400000US24005403803",0,"Total",1475,0,0,0,0
"917",140,24,5,403803,503,184,"24005403803","1400000US24005403803",1,"Under6",65,0.0440677966101695,0.0440677966101695,0,0.0440678969491525
"918",140,24,5,403803,503,184,"24005403803","1400000US24005403803",2,"X6to17",148,0.100338983050847,0.144406779661017,0.0440678969491525,0.144406806101695
"919",140,24,5,403803,503,184,"24005403803","1400000US24005403803",3,"Und6and6to17",39,0.0264406779661017,0.170847457627119,0.144406806101695,0.170848286779661
"920",140,24,5,403803,503,184,"24005403803","1400000US24005403803",4,"NoChild",1223,0.829152542372881,1,0.170848286779661,1
"921",140,24,5,404101,502,185,"24005404101","1400000US24005404101",0,"Total",1755,0,0,0,0
"922",140,24,5,404101,502,185,"24005404101","1400000US24005404101",1,"Under6",160,0.0911680911680912,0.0911680911680912,0,0.0911682370370371
"923",140,24,5,404101,502,185,"24005404101","1400000US24005404101",2,"X6to17",256,0.145868945868946,0.237037037037037,0.0911682370370371,0.2370371002849
"924",140,24,5,404101,502,185,"24005404101","1400000US24005404101",3,"Und6and6to17",111,0.0632478632478632,0.3002849002849,0.2370371002849,0.3002856
"925",140,24,5,404101,502,185,"24005404101","1400000US24005404101",4,"NoChild",1228,0.6997150997151,1,0.3002856,1
"926",140,24,5,404102,502,186,"24005404102","1400000US24005404102",0,"Total",2067,0,0,0,0
"927",140,24,5,404102,502,186,"24005404102","1400000US24005404102",1,"Under6",210,0.101596516690856,0.101596516690856,0,0.101596709724238
"928",140,24,5,404102,502,186,"24005404102","1400000US24005404102",2,"X6to17",399,0.193033381712627,0.294629898403483,0.101596709724238,0.29462996371553
"929",140,24,5,404102,502,186,"24005404102","1400000US24005404102",3,"Und6and6to17",135,0.0653120464441219,0.359941944847605,0.29462996371553,0.35994258490566
"930",140,24,5,404102,502,186,"24005404102","1400000US24005404102",4,"NoChild",1323,0.640058055152395,1,0.35994258490566,1
"931",140,24,5,404201,502,187,"24005404201","1400000US24005404201",0,"Total",2194,0,0,0,0
"932",140,24,5,404201,502,187,"24005404201","1400000US24005404201",1,"Under6",246,0.112123974475843,0.112123974475843,0,0.112124184594348
"933",140,24,5,404201,502,187,"24005404201","1400000US24005404201",2,"X6to17",461,0.210118505013674,0.322242479489517,0.112124184594348,0.322242562898815
"934",140,24,5,404201,502,187,"24005404201","1400000US24005404201",3,"Und6and6to17",183,0.0834092980856882,0.405651777575205,0.322242562898815,0.405652371923428
"935",140,24,5,404201,502,187,"24005404201","1400000US24005404201",4,"NoChild",1304,0.594348222424795,1,0.405652371923428,1
"936",140,24,5,404202,502,188,"24005404202","1400000US24005404202",0,"Total",2731,0,0,0,0
"937",140,24,5,404202,502,188,"24005404202","1400000US24005404202",1,"Under6",332,0.121567191504943,0.121567191504943,0,0.121567348224094
"938",140,24,5,404202,502,188,"24005404202","1400000US24005404202",2,"X6to17",428,0.156719150494324,0.278286341999268,0.121567348224094,0.278286419260344
"939",140,24,5,404202,502,188,"24005404202","1400000US24005404202",3,"Und6and6to17",211,0.077261076528744,0.355547418528012,0.278286419260344,0.355548062980593
"940",140,24,5,404202,502,188,"24005404202","1400000US24005404202",4,"NoChild",1760,0.644452581471988,1,0.355548062980593,1
"941",140,24,5,404402,502,189,"24005404402","1400000US24005404402",0,"Total",2273,0,0,0,0
"942",140,24,5,404402,502,189,"24005404402","1400000US24005404402",1,"Under6",178,0.0783106027276727,0.0783106027276728,0,0.078310884733832
"943",140,24,5,404402,502,189,"24005404402","1400000US24005404402",2,"X6to17",641,0.282006159260889,0.360316761988561,0.078310884733832,0.360316827540695
"944",140,24,5,404402,502,189,"24005404402","1400000US24005404402",3,"Und6and6to17",149,0.0655521337439507,0.425868895732512,0.360316827540695,0.425869469863616
"945",140,24,5,404402,502,189,"24005404402","1400000US24005404402",4,"NoChild",1305,0.574131104267488,1,0.425869469863616,1
"946",140,24,5,404403,502,190,"24005404403","1400000US24005404403",0,"Total",1973,0,0,0,0
"947",140,24,5,404403,502,190,"24005404403","1400000US24005404403",1,"Under6",193,0.0978205778003041,0.0978205778003041,0,0.0978207825646224
"948",140,24,5,404403,502,190,"24005404403","1400000US24005404403",2,"X6to17",404,0.20476431829701,0.302584896097314,0.0978207825646224,0.302584953370502
"949",140,24,5,404403,502,190,"24005404403","1400000US24005404403",3,"Und6and6to17",113,0.05727318803852,0.359858084135834,0.302584953370502,0.35985872427775
"950",140,24,5,404403,502,190,"24005404403","1400000US24005404403",4,"NoChild",1263,0.640141915864166,1,0.35985872427775,1
"951",140,24,5,404404,502,191,"24005404404","1400000US24005404404",0,"Total",1931,0,0,0,0
"952",140,24,5,404404,502,191,"24005404404","1400000US24005404404",1,"Under6",126,0.0652511651993786,0.0652511651993786,0,0.0652513764888659
"953",140,24,5,404404,502,191,"24005404404","1400000US24005404404",2,"X6to17",408,0.211289487312273,0.276540652511652,0.0652513764888659,0.276540711548421
"954",140,24,5,404404,502,191,"24005404404","1400000US24005404404",3,"Und6and6to17",114,0.0590367685137235,0.335577421025375,0.276540711548421,0.335578085447954
"955",140,24,5,404404,502,191,"24005404404","1400000US24005404404",4,"NoChild",1283,0.664422578974625,1,0.335578085447954,1
"956",140,24,5,404501,502,192,"24005404501","1400000US24005404501",0,"Total",2505,0,0,0,0
"957",140,24,5,404501,502,192,"24005404501","1400000US24005404501",1,"Under6",212,0.0846307385229541,0.0846307385229541,0,0.0846309473053892
"958",140,24,5,404501,502,192,"24005404501","1400000US24005404501",2,"X6to17",523,0.208782435129741,0.293413173652695,0.0846309473053892,0.293413255888224
"959",140,24,5,404501,502,192,"24005404501","1400000US24005404501",3,"Und6and6to17",206,0.0822355289421158,0.37564870259481,0.293413255888224,0.375649326946108
"960",140,24,5,404501,502,192,"24005404501","1400000US24005404501",4,"NoChild",1564,0.62435129740519,1,0.375649326946108,1
"961",140,24,5,404502,502,193,"24005404502","1400000US24005404502",0,"Total",1530,0,0,0,0
"962",140,24,5,404502,502,193,"24005404502","1400000US24005404502",1,"Under6",144,0.0941176470588235,0.0941176470588236,0,0.0941178281045753
"963",140,24,5,404502,502,193,"24005404502","1400000US24005404502",2,"X6to17",277,0.181045751633987,0.27516339869281,0.0941178281045753,0.275163459477124
"964",140,24,5,404502,502,193,"24005404502","1400000US24005404502",3,"Und6and6to17",93,0.0607843137254902,0.335947712418301,0.275163459477124,0.335948376470588
"965",140,24,5,404502,502,193,"24005404502","1400000US24005404502",4,"NoChild",1016,0.664052287581699,1,0.335948376470588,1
"966",140,24,5,404600,501,194,"24005404600","1400000US24005404600",0,"Total",1021,0,0,0,0
"967",140,24,5,404600,501,194,"24005404600","1400000US24005404600",1,"Under6",45,0.0440744368266405,0.0440744368266406,0,0.0440746444662096
"968",140,24,5,404600,501,194,"24005404600","1400000US24005404600",2,"X6to17",212,0.207639569049951,0.251714005876592,0.0440746444662096,0.25171405582762
"969",140,24,5,404600,501,194,"24005404600","1400000US24005404600",3,"Und6and6to17",51,0.049951028403526,0.301665034280117,0.25171405582762,0.301665732615083
"970",140,24,5,404600,501,194,"24005404600","1400000US24005404600",4,"NoChild",713,0.698334965719883,1,0.301665732615083,1
"971",140,24,5,404800,501,195,"24005404800","1400000US24005404800",0,"Total",677,0,0,0,0
"972",140,24,5,404800,501,195,"24005404800","1400000US24005404800",1,"Under6",30,0.0443131462333826,0.0443131462333826,0,0.044313423929099
"973",140,24,5,404800,501,195,"24005404800","1400000US24005404800",2,"X6to17",188,0.277695716395864,0.322008862629247,0.044313423929099,0.322008906942393
"974",140,24,5,404800,501,195,"24005404800","1400000US24005404800",3,"Und6and6to17",30,0.0443131462333826,0.366322008862629,0.322008906942393,0.36632264254062
"975",140,24,5,404800,501,195,"24005404800","1400000US24005404800",4,"NoChild",429,0.633677991137371,1,0.36632264254062,1
"976",140,24,5,404900,501,196,"24005404900","1400000US24005404900",0,"Total",1803,0,0,0,0
"977",140,24,5,404900,501,196,"24005404900","1400000US24005404900",1,"Under6",77,0.0427066001109262,0.0427066001109262,0,0.0427068752079867
"978",140,24,5,404900,501,196,"24005404900","1400000US24005404900",2,"X6to17",496,0.275097060454798,0.317803660565724,0.0427068752079867,0.317803705490849
"979",140,24,5,404900,501,196,"24005404900","1400000US24005404900",3,"Und6and6to17",81,0.0449251247920133,0.362728785357737,0.317803705490849,0.362729422628952
"980",140,24,5,404900,501,196,"24005404900","1400000US24005404900",4,"NoChild",1149,0.637271214642263,1,0.362729422628952,1
"981",140,24,5,405000,501,197,"24005405000","1400000US24005405000",0,"Total",1695,0,0,0,0
"982",140,24,5,405000,501,197,"24005405000","1400000US24005405000",1,"Under6",84,0.0495575221238938,0.0495575221238937,0,0.0495577339233038
"983",140,24,5,405000,501,197,"24005405000","1400000US24005405000",2,"X6to17",359,0.211799410029499,0.261356932153392,0.0495577339233038,0.261356978171091
"984",140,24,5,405000,501,197,"24005405000","1400000US24005405000",3,"Und6and6to17",78,0.0460176991150442,0.307374631268437,0.261356978171091,0.307375323893805
"985",140,24,5,405000,501,197,"24005405000","1400000US24005405000",4,"NoChild",1174,0.692625368731563,1,0.307375323893805,1
"986",140,24,5,406000,501,198,"24005406000","1400000US24005406000",0,"Total",1990,0,0,0,0
"987",140,24,5,406000,501,198,"24005406000","1400000US24005406000",1,"Under6",119,0.0597989949748744,0.0597989949748743,0,0.0597992507537688
"988",140,24,5,406000,501,198,"24005406000","1400000US24005406000",2,"X6to17",509,0.255778894472362,0.315577889447236,0.0597992507537688,0.315577967336683
"989",140,24,5,406000,501,198,"24005406000","1400000US24005406000",3,"Und6and6to17",155,0.0778894472361809,0.393467336683417,0.315577967336683,0.39346794321608
"990",140,24,5,406000,501,198,"24005406000","1400000US24005406000",4,"NoChild",1207,0.606532663316583,1,0.39346794321608,1
"991",140,24,5,407001,501,199,"24005407001","1400000US24005407001",0,"Total",1194,0,0,0,0
"992",140,24,5,407001,501,199,"24005407001","1400000US24005407001",1,"Under6",71,0.059463986599665,0.0594639865996649,0,0.0594642160804019
"993",140,24,5,407001,501,199,"24005407001","1400000US24005407001",2,"X6to17",274,0.229480737018425,0.28894472361809,0.0594642160804019,0.288944775544389
"994",140,24,5,407001,501,199,"24005407001","1400000US24005407001",3,"Und6and6to17",62,0.0519262981574539,0.340871021775544,0.288944775544389,0.340871680904523
"995",140,24,5,407001,501,199,"24005407001","1400000US24005407001",4,"NoChild",787,0.659128978224456,1,0.340871680904523,1
"996",140,24,5,407002,501,200,"24005407002","1400000US24005407002",0,"Total",1936,0,0,0,0
"997",140,24,5,407002,501,200,"24005407002","1400000US24005407002",1,"Under6",108,0.0557851239669422,0.0557851239669422,0,0.0557853589876034
"998",140,24,5,407002,501,200,"24005407002","1400000US24005407002",2,"X6to17",455,0.235020661157025,0.290805785123967,0.0557853589876034,0.290805848657025
"999",140,24,5,407002,501,200,"24005407002","1400000US24005407002",3,"Und6and6to17",123,0.0635330578512397,0.354338842975207,0.290805848657025,0.354339488636364
"1000",140,24,5,407002,501,200,"24005407002","1400000US24005407002",4,"NoChild",1250,0.645661157024793,1,0.354339488636364,1
"1001",140,24,5,408100,501,201,"24005408100","1400000US24005408100",0,"Total",2314,0,0,0,0
"1002",140,24,5,408100,501,201,"24005408100","1400000US24005408100",1,"Under6",180,0.0777873811581677,0.0777873811581677,0,0.0777875881590321
"1003",140,24,5,408100,501,201,"24005408100","1400000US24005408100",2,"X6to17",479,0.207000864304235,0.284788245462403,0.0777875881590321,0.284788299481417
"1004",140,24,5,408100,501,201,"24005408100","1400000US24005408100",3,"Und6and6to17",125,0.054019014693172,0.338807260155575,0.284788299481417,0.338807921348315
"1005",140,24,5,408100,501,201,"24005408100","1400000US24005408100",4,"NoChild",1530,0.661192739844425,1,0.338807921348315,1
"1006",140,24,5,408200,501,202,"24005408200","1400000US24005408200",0,"Total",688,0,0,0,0
"1007",140,24,5,408200,501,202,"24005408200","1400000US24005408200",1,"Under6",30,0.0436046511627907,0.0436046511627908,0,0.0436048909883722
"1008",140,24,5,408200,501,202,"24005408200","1400000US24005408200",2,"X6to17",165,0.239825581395349,0.283430232558139,0.0436048909883722,0.283430289244186
"1009",140,24,5,408200,501,202,"24005408200","1400000US24005408200",3,"Und6and6to17",39,0.0566860465116279,0.340116279069767,0.283430289244186,0.340116938953488
"1010",140,24,5,408200,501,202,"24005408200","1400000US24005408200",4,"NoChild",454,0.659883720930233,1,0.340116938953488,1
"1011",140,24,5,408302,501,203,"24005408302","1400000US24005408302",0,"Total",1210,0,0,0,0
"1012",140,24,5,408302,501,203,"24005408302","1400000US24005408302",1,"Under6",53,0.043801652892562,0.043801652892562,0,0.0438018454545455
"1013",140,24,5,408302,501,203,"24005408302","1400000US24005408302",2,"X6to17",233,0.192561983471074,0.236363636363636,0.0438018454545455,0.236363678512397
"1014",140,24,5,408302,501,203,"24005408302","1400000US24005408302",3,"Und6and6to17",51,0.0421487603305785,0.278512396694215,0.236363678512397,0.278513118181818
"1015",140,24,5,408302,501,203,"24005408302","1400000US24005408302",4,"NoChild",873,0.721487603305785,1,0.278513118181818,1
"1016",140,24,5,408303,501,204,"24005408303","1400000US24005408303",0,"Total",1128,0,0,0,0
"1017",140,24,5,408303,501,204,"24005408303","1400000US24005408303",1,"Under6",70,0.0620567375886525,0.0620567375886525,0,0.0620570913120567
"1018",140,24,5,408303,501,204,"24005408303","1400000US24005408303",2,"X6to17",399,0.353723404255319,0.415780141843972,0.0620570913120567,0.415780211879433
"1019",140,24,5,408303,501,204,"24005408303","1400000US24005408303",3,"Und6and6to17",79,0.0700354609929078,0.485815602836879,0.415780211879433,0.485816117021277
"1020",140,24,5,408303,501,204,"24005408303","1400000US24005408303",4,"NoChild",580,0.514184397163121,1,0.485816117021277,1
"1021",140,24,5,408304,501,205,"24005408304","1400000US24005408304",0,"Total",2221,0,0,0,0
"1022",140,24,5,408304,501,205,"24005408304","1400000US24005408304",1,"Under6",66,0.0297163439891941,0.0297163439891941,0,0.0297164637550653
"1023",140,24,5,408304,501,205,"24005408304","1400000US24005408304",2,"X6to17",266,0.119765871229176,0.14948221521837,0.0297164637550653,0.149482239081495
"1024",140,24,5,408304,501,205,"24005408304","1400000US24005408304",3,"Und6and6to17",53,0.0238631247185952,0.173345339936965,0.149482239081495,0.173346166591625
"1025",140,24,5,408304,501,205,"24005408304","1400000US24005408304",4,"NoChild",1836,0.826654660063035,1,0.173346166591625,1
"1026",140,24,5,408400,503,206,"24005408400","1400000US24005408400",0,"Total",423,0,0,0,0
"1027",140,24,5,408400,503,206,"24005408400","1400000US24005408400",1,"Under6",10,0.0236406619385343,0.0236406619385343,0,0.0236406997635934
"1028",140,24,5,408400,503,206,"24005408400","1400000US24005408400",2,"X6to17",16,0.0378250591016548,0.0614657210401892,0.0236406997635934,0.0614657375886526
